"member_id","state_id","emp_id","annual_income","dti","home_ownership"
1045067,3977,3977,100000,0.1446,"MORTGAGE"
659271,3978,3978,105000,0.1431,"MORTGAGE"
1263525,3979,3979,54000,0.2367,"MORTGAGE"
721243,3980,3980,50000,0.125,"MORTGAGE"
1223002,3981,3981,30160,0.1118,"MORTGAGE"
748880,3982,3982,175000,0.0968,"MORTGAGE"
753667,3983,3983,60000,0.1814,"MORTGAGE"
765740,3984,3984,667680,0.0155,"MORTGAGE"
966282,3985,3985,105000,0.1534,"MORTGAGE"
1262679,3986,3986,140000,0.1242,"MORTGAGE"
653928,3987,3987,120000,0.1617,"MORTGAGE"
1236987,3988,3988,55000,0.1071,"MORTGAGE"
784236,3989,3989,85000,0.166,"MORTGAGE"
658618,3990,3990,46800,0.2195,"MORTGAGE"
1202348,3991,3991,25500,0.1944,"MORTGAGE"
1202976,3992,3992,174000,0.0757,"MORTGAGE"
960920,3993,3993,78000,0.1812,"MORTGAGE"
687133,3994,3994,55000,0.1191,"MORTGAGE"
693185,3995,3995,68000,0.1024,"MORTGAGE"
956815,3996,3996,69000,0.125,"MORTGAGE"
830369,3997,3997,58000,0.1076,"MORTGAGE"
771012,3998,3998,57000,0.1232,"MORTGAGE"
863962,3999,3999,47800,0.1931,"MORTGAGE"
704531,4000,4000,58000,0.2249,"MORTGAGE"
454241,4001,4001,99670,0.1435,"MORTGAGE"
